id_tweet,userid,screen_name,created_at,texto_tweet,Numero_pasados,Numero_presentes,Numero_futuros,Numero_condicionales,Numero_Infinitivos,Numero_Gerundios,Verbos_indicativo,Verbos_subjuntivo,Numero_determinantes,Determinantes_masc,Determinantes_fem,Determinantes_sing,Determinantes_plu,Determinantes_articulos,Determinantes_numerales,Determinantes_exclamativos,Determinantes_indefinidos,Determinantes_demostrativos,Determinantes_posesivos,Numero_nombres_propios,Numero_nombres_comunes,Numero_nombres,Nombres_singular,Nombres_plural,Nombres_masculino,Nombres_femenino,Genero_no_detectado,Numero_no_detectado,Numero_preposiciones,Numero_pronombres,Pronombres_masc,Pronombres_fem,Pronombres_sing,Pronombres_plu,Pronombres_personales,Pronombres_relativos,Pronombres_indefinidos,Pronombres_demostrativos,Pronombres_interrogativos,Pronombres_numerales,Pronombres_posesivos,Analisis_sentimiento,Numero_emojis,Numero_hagstags,Numero_webs,Longitud_media_palabras,Moda_palabras_tweet,Mediana_palabras_tweet,Numero_errores,Numero_tipos_de_error,Numero_tildes,Numero_signos_puntuacion,Numero_adjetivos,Adjetivos_masc,Adjetivos_fem,Adjetivos_sing,Adjetivos_plu,Adjetivos_comparativos,Adjetivos_numerales,Adjetivos_calificativos,Media_palabras_por_sintagma,Numero_sintagmas
__1448291132463587337,372826254,heryartes,2021-10-13T14:14:48.000Z,"Yo tenia varios días sin escuchar una emisora que por años escuché, intento otra vez, 
pero coño Hartan! Jartan!! Con lo de la vacuna...
 @z101digital van a tener que colocar merengue para volver a ser líder en audiencia o música haitiana. Cuánto les pagan?",0,2,0,0,5,0,2,0,4,1,3,3,1,1,0,0,3,0,0,2,10,12,8,2,4,5,3,2,8,5,2,0,3,0,3,0,0,0,2,0,0,,0,0,0,4.818181818181818,3,4.0,4,2,5,10,1,0,1,1,0,0,0,1,7.611111111111111,18
__1448294476733112321,372826254,heryartes,2021-10-13T14:28:05.000Z,"Facebook lleno de puyas e indirectas, Twitter de Egocéntricos o presumidos, Youtube de personas que  desean enseñar o educar.
 En 9 años trabajando por internet.¡Agradezco a Google y a Youtube!",0,1,0,0,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,5,5,10,2,3,4,1,5,5,7,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,5.4,1,5.0,3,2,1,6,3,2,1,1,2,0,0,3,5.294117647058823,17
__1490068917733183489,372826254,heryartes,2022-02-05T21:04:48.000Z,"La vida de los superricos en África Central | DW Documental
Completo:
👇👇👇

https://t.co/gkfFUR2LID en Africa https://t.co/YbTr34YtVu",0,0,0,0,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,4,3,7,1,1,1,1,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,2,7,2,5.0,2,1,1,1,1,0,0,0,0,0,0,1,4.666666666666667,6
__1490092450718773248,372826254,heryartes,2022-02-05T22:38:19.000Z,Ustedes son un asco @colorvisionc9 https://t.co/5KnTg1mxYJ,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,8.833333333333334,7,5.5,0,0,0,0,0,0,0,0,0,0,0,0,4,1
__1490374395830939649,16798736,JulioGil,2022-02-06T17:18:40.000Z,Wass estaba lastimado de la rodilla por la barrida imprudente de Ferrán y Simeone lo manda de vuelta al campo: VINTAGE COBRA KAI.,1,1,0,0,0,0,2,0,3,1,2,3,0,3,0,0,0,0,0,2,4,6,4,0,1,3,2,2,5,1,1,0,1,0,1,0,0,0,0,0,0,,0,0,0,4.6521739130434785,2,5,4,1,1,2,3,1,0,3,0,0,0,3,5.666666666666667,9
__1490438275303104515,16798736,JulioGil,2022-02-06T21:32:30.000Z,49ers vs Cardz en México en MNF… ¿y Europa?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,0,1,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,3.7777777777777777,2,3,3,3,1,2,0,0,0,0,0,0,0,0,4.4,5
__1463905586408570890,304645793,MikePadilla9,2021-11-25T16:21:04.000Z,Que bonito trabajar con luz tenue y con la lluvia de fondo.,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,3,3,3,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,4,3,3.0,0,0,0,1,2,1,0,2,0,0,0,2,7.25,4
__1463915574501777411,304645793,MikePadilla9,2021-11-25T17:00:45.000Z,"Powder ha visto por primera vez la lluvia y se ha puesto como un loco, que ilusión.",2,0,0,0,0,0,2,0,2,1,1,2,0,1,0,0,1,0,0,1,4,5,4,0,1,3,1,1,1,2,0,0,0,0,1,1,0,0,0,0,0,,0,0,0,3.9411764705882355,2,3,1,1,1,2,1,0,1,1,0,0,1,1,6.333333333333333,6
__1463927955797823494,304645793,MikePadilla9,2021-11-25T17:49:57.000Z,Al menos mañana es Viernes ya.,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,4.166666666666667,2,4.0,1,1,0,1,0,0,0,0,0,0,0,0,4,2
__1488047301763473409,304645793,MikePadilla9,2022-01-31T07:11:37.000Z,"Buenos días, a empezar la semana.",0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,4.666666666666667,7,5.5,0,0,1,2,0,0,0,0,0,0,0,0,4,3
__1488066015066001411,304645793,MikePadilla9,2022-01-31T08:25:59.000Z,La tristeza de no pensar que Wordle se actualiza según el día me hace pensar que debo investigar en que día vivo (?),0,3,0,0,3,0,3,0,2,1,1,2,0,2,0,0,0,0,0,1,3,4,3,0,2,1,1,1,3,2,0,0,1,0,2,0,0,0,0,0,0,,0,0,0,4.086956521739131,2,3,1,1,3,3,1,1,0,1,0,0,0,1,9.6,10
__1488119171841994754,304645793,MikePadilla9,2022-01-31T11:57:13.000Z,Eldimal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,7,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0
__1477618250653609985,149403185,Marcospandereta,2022-01-02T12:30:18.000Z,"Llevamos 124 años en la élite con una propuesta diferente. Quien crea que pueda hacerlo, que lo intente.Únicos. #AthleticBetiZurekin",0,4,0,0,0,0,1,3,3,0,2,2,0,1,1,0,1,0,0,1,3,4,2,1,1,2,1,1,2,3,1,0,2,0,2,1,0,0,0,0,0,,0,1,0,6,3,4,1,1,2,4,2,1,0,1,1,0,0,2,4.625,8
__1477718390672437254,149403185,Marcospandereta,2022-01-02T19:08:13.000Z,"Comenzamos temporada!!!😍 en Huertas De �Nimas, Extremadura, Spain https://t.co/J5HBv3PJQD",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,1,1,0,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,8.88888888888889,12,7,3,2,0,5,0,0,0,0,0,0,0,0,2.6,5
__1470391765647691785,11625152,darioalvarez,2021-12-13T13:54:50.000Z,"Muere Verónica Forqué: ha sido hallada sin vida en su casa de Madrid
 https://t.co/DEKtYH6sca vía @diarioas

QEPD

La depresión mata

""La actriz, que hace tan solo unos días cumplió 66 años, había participado recientemente
 en 'MasterChef Celebrity' y se tuvo que retirar agotada""",4,2,0,0,1,0,6,0,4,1,2,3,1,2,1,0,1,0,1,7,8,15,4,2,2,4,9,9,4,2,0,0,0,0,1,1,0,0,0,0,0,,0,0,1,5.4186046511627906,4,4,3,1,7,7,1,0,1,1,0,0,0,1,9.11111111111111,18
__1470482505941856257,11625152,darioalvarez,2021-12-13T19:55:24.000Z,"Ruta por las raciones de pulpo en Galicia: de los 9 euros de Ourense a los 18 de Burela
 https://t.co/cHkoKTE17q

Recuerdo cuando en casi todas partes pagaba 5€ por la ración. 

""...El alza generalizada de los suministros ha obligado a las pulpeiras a subir los precios ... """,2,0,0,0,1,0,2,0,12,5,4,2,7,8,3,0,0,0,0,3,10,13,5,4,3,6,4,4,12,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,4.645833333333333,2,3.0,3,2,1,10,1,0,1,1,0,0,0,1,6.7894736842105265,19
__1472152618277347333,1094797736,jesusmg28,2021-12-18T10:31:50.000Z,Quizás esto sea lo mejor del día en Castillo de Estepa https://t.co/pBgzzMASkP,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,2,1,3,1,0,1,0,2,2,3,2,1,0,2,0,1,0,0,1,0,0,0,,0,0,1,5.583333333333333,3,3.5,0,0,2,0,1,0,0,1,0,1,0,0,4.75,4
__1472521808196816900,1094797736,jesusmg28,2021-12-19T10:58:51.000Z,"Se rompió el cubo altavoz,, adiós al puerto de carga .. https://t.co/eNseHw9IKY",1,0,0,0,0,0,1,0,2,2,0,2,0,2,0,0,0,0,0,0,5,5,4,0,3,1,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,,0,0,1,5.666666666666667,2,4.5,2,1,2,4,0,0,0,0,0,0,0,0,5,5
__1472535160939851781,1094797736,jesusmg28,2021-12-19T11:51:55.000Z,Comiendo 🐶 🐶 en Estepa https://t.co/genzKq3mLA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,1,9.75,8,7.0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2
__1471576332622573570,2234988734,juandoomin,2021-12-16T20:21:52.000Z,"Mi tía y mi abuela muriéndose de ganas de que les presente a mi novia porque seguro que tengo 7 u 8 chavalitas detrás de mí

Cómo las quiero",0,3,0,0,0,0,2,1,2,0,0,3,0,0,2,0,0,0,3,0,5,5,3,2,0,4,1,0,4,6,0,1,1,0,5,0,1,0,0,0,0,,0,0,0,3.8275862068965516,2,3,1,1,5,0,1,1,0,1,0,0,0,1,6.538461538461538,13
__1471992026019381253,2234988734,juandoomin,2021-12-17T23:53:41.000Z,Que potente la película de Spiderman tu,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,1,1,2,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,4.714285714285714,2,3,2,2,1,0,1,0,0,1,0,0,0,1,4,3
__1472341600206479364,2234988734,juandoomin,2021-12-18T23:02:46.000Z,"Me duelen los pies del día de hoy, qué feliz estoy de forma no irónica",0,2,0,0,0,0,2,0,2,2,0,1,1,2,0,0,0,0,0,0,3,3,2,1,2,1,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,0,3.7333333333333334,2,3,0,0,3,1,2,0,1,2,0,0,0,2,6,6
__1472974415356911620,2234988734,juandoomin,2021-12-20T16:57:21.000Z,Estan dando gratis en la epic store el loop hero me cago en mis muertos pilladlo que está potente,0,3,0,0,0,1,3,0,2,1,1,2,1,2,0,0,0,0,1,6,1,7,0,1,1,0,6,6,2,2,0,0,1,0,1,1,0,0,0,0,0,,0,0,0,4.157894736842105,2,4,5,2,1,0,1,0,0,1,0,0,0,1,7,6
__1490773305737064452,309077758,JuanCar_Sevilla,2022-02-07T19:43:47.000Z,"Thinking in #green. 

¿A qué sí @Heineken_ESCorp? https://t.co/A2QhHS7Aq5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,2,2,0,0,1,0,1,0,0,0,1,0,0,,0,1,1,8,2,5.0,4,3,2,2,0,0,0,0,0,0,0,0,2.5,2
__1491118577445109761,158072192,VirginiaOlmedo,2022-02-08T18:35:47.000Z,El Supremo ordena demoler todo el resort de lujo de Isla Valdecañas https://t.co/7fcudBzyOS vía @eldiarioex,0,1,0,0,1,0,1,0,3,3,0,3,0,2,0,0,0,0,0,1,3,4,3,0,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,6.2,2,4,1,1,1,0,0,0,0,0,0,0,0,0,5.571428571428571,7
__1448368288489218057,158072192,VirginiaOlmedo,2021-10-13T19:21:24.000Z,"“Crezca en un entorno positivo y sin violencia.”
Y un partido fascista recurre al Tribunal Constitucional la ley de protección a la infancia por esa frase. 
Ese concepto de judicializar la política para estropear todo. ¿Hasta cuándo v🤮x?",0,2,0,0,2,0,1,1,8,4,4,8,0,4,0,0,2,2,0,0,10,10,10,0,4,6,0,0,9,3,2,0,2,0,1,0,2,0,0,0,0,,1,0,0,5.157894736842105,2,4.5,1,1,3,5,2,1,0,2,0,0,0,2,5.625,16
__1463148277738741765,1073902588196720640,Tatiana95543557,2021-11-23T14:11:48.000Z,Jajajajajajajaja pues se ha puesto bueno el día pa que le paguen con la misma moneda...,1,1,0,0,0,0,1,1,3,1,2,3,0,2,0,0,0,1,0,1,2,3,2,0,1,1,1,1,2,2,0,0,1,0,2,0,0,0,0,0,0,,0,0,0,4.5,2,3.0,3,3,1,3,1,1,0,1,0,0,0,1,5.833333333333333,6
__1463148554378170369,1073902588196720640,Tatiana95543557,2021-11-23T14:12:54.000Z,Me cago en todas vuestras muelas.....,0,1,0,0,0,0,1,0,2,0,2,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,2,0,1,1,0,1,0,0,0,0,0,1,,0,0,0,5.333333333333333,2,4.5,1,1,0,5,0,0,0,0,0,0,0,0,4.333333333333333,3
__1463148777016078344,1073902588196720640,Tatiana95543557,2021-11-23T14:13:47.000Z,Que puta rabia enserio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,4.75,3,4.5,1,1,0,0,0,0,0,0,0,0,0,0,4,1
__1481991211611217927,80961454,arquitectonico,2022-01-14T14:06:53.000Z,"Ricardo Bofill

arquitecto español

QEPD 

https://t.co/CNUxRtJmip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,9.5,7,7.0,2,1,0,0,1,1,0,1,0,0,0,1,5,1
__1481991439378698241,80961454,arquitectonico,2022-01-14T14:07:47.000Z,"El arquitecto y urbanista catalán Ricardo Bofill ha muerto este viernes a la edad de 82 años

QEPD 

https://t.co/5zOzc514zD",1,0,0,0,0,0,1,0,4,2,1,3,0,2,1,0,0,1,0,3,6,9,3,1,2,1,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.421052631578948,2,4,2,1,1,0,1,1,0,1,0,0,0,1,5.714285714285714,7
__1471460136916975618,465898335,pepechuleton,2021-12-16T12:40:09.000Z,"Euuuu !!!  Que viene la huelgaaaaa !!!!. Tenéis hoy y mañana para hacer los pedidos. 
Si es hoy, mejor !!!! en https://t.co/DJQUUGvGxH - Carnicería La Despensa https://t.co/FMM8Sa1btl",0,3,0,0,1,0,3,0,3,1,2,2,1,3,0,0,0,0,0,2,3,5,2,1,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,2,5.7407407407407405,5,4,4,2,2,15,0,0,0,0,0,0,0,0,3.8333333333333335,12
__1455102827508998150,1072402032,verdejomar,2021-11-01T09:22:03.000Z,"Aunque lo veáis con esa sonrisa encantadora, es muy ""malote"" o eso intenta 🎃 mi vecino
 @paco.paredes en @espacioeltintero #tequila #vivamexico 
#nochedelosmuertitos en La Chanca en @espacioeltintero https://t.co/5aqS08hK1z",0,3,0,0,0,0,3,0,2,0,2,3,0,1,0,0,0,1,1,0,3,3,3,0,1,2,0,0,4,2,1,0,2,0,1,0,0,1,0,0,0,,1,3,2,7.148148148148148,2,6,2,2,1,3,2,1,1,2,0,0,0,2,7.5,6
__1455104228150624256,1072402032,verdejomar,2021-11-01T09:27:37.000Z,"Y en ese preciso momento vino #kiss y #kisses #besos con sabor a #tequila en 
#nochedelosmuertitos en @espacioeltintero con @paco.paredes y Piqui
 @ Espacio Cultural El Tintero https://t.co/MhJB8wCJQM",0,0,0,0,0,0,0,0,2,2,0,2,0,1,0,0,0,1,0,0,4,4,4,0,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,,0,5,2,6.107142857142857,1,5.0,2,2,0,0,2,2,0,2,0,0,0,2,5.571428571428571,7
__1455105034799259648,1072402032,verdejomar,2021-11-01T09:30:49.000Z,"@joseamfiallo y un fans en una #nochedelosmuertitos @espacioeltintero
 #Almería #Cultura @ Espacio Cultural El Tintero https://t.co/YKmSO7KLuW
",0,0,0,0,0,0,0,0,3,2,1,3,0,1,0,0,2,0,0,0,2,2,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,7.875,2,7.0,2,2,0,0,0,0,0,0,0,0,0,0,3.5,4
__1456746122106527747,1072402032,verdejomar,2021-11-05T22:11:55.000Z,Quizás el lado de Pesquero me guste más. Quizás porque habito a Levante del @puertodealmeria https://t.co/0f2Yso8UMA,0,2,0,0,0,0,1,1,2,2,0,2,0,2,0,0,0,0,0,0,2,2,1,0,1,0,1,1,3,1,0,0,1,0,1,0,0,0,0,0,0,,0,0,1,6.3125,6,5.5,1,1,3,1,0,0,0,0,0,0,0,0,4.166666666666667,6
__1456747940999991299,1072402032,verdejomar,2021-11-05T22:19:08.000Z,Y además son avaros,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,4,6,4.5,0,0,1,0,1,1,0,0,1,0,0,1,3.5,2
__1487086777705897984,462225391,Picurrina77,2022-01-28T15:34:51.000Z,Con tiempo por favor 🤣💇🏼‍♀️💅🏻💃🏼 https://t.co/E4u9IrbnGJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,8,0,1,6.833333333333333,3,4.0,1,1,0,0,0,0,0,0,0,0,0,0,3.5,2
__1464572078028300290,941283157,PokeLexgnzlz,2021-11-27T12:29:28.000Z,No juzgues por las apariencias. https://t.co/mXt52ZeHtN,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,8.333333333333334,3,5.0,0,0,0,1,0,0,0,0,0,0,0,0,4,2
__1464573967834906624,941283157,PokeLexgnzlz,2021-11-27T12:36:59.000Z,Pillo a Togepi y justo Pachirisu recoge una Piedra Día. Vaya HAX (tenía Dicha). #PokemonDiamanteBrillante #NintendoSwitch https://t.co/ndZDNr2yRg,1,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,1,0,0,1,3,4,1,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,7.588235294117647,6,6,3,1,2,4,0,0,0,0,0,0,0,0,4.142857142857143,7
__1464574939646758918,941283157,PokeLexgnzlz,2021-11-27T12:40:50.000Z,"Justo al pillar a Togepi, Pachirisu recoge una Piedra Día. Vaya suerte (tenía Dicha). #PokemonDiamanteBrillante #NintendoSwitch https://t.co/ovbIziBFYe",1,2,0,0,1,0,2,1,2,1,1,2,0,1,0,0,1,0,0,1,3,4,2,0,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,7.9411764705882355,6,6,2,1,2,5,0,0,0,0,0,0,0,0,4.285714285714286,7
__1472966370518315008,941283157,PokeLexgnzlz,2021-12-20T16:25:23.000Z,Pokémon Diamante Brillante Parte 17 - A por la Liga https://t.co/yrbPEmcsbE EN DIRECTO,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,0,4,4,2,1,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.6923076923076925,2,4,0,0,1,1,0,0,0,0,0,0,0,0,6.333333333333333,3
__1473018488478441472,941283157,PokeLexgnzlz,2021-12-20T19:52:29.000Z,"Todavía ni me creo que hayan bajado el límite de dinero en los remakes. 
Me he perdido una buena cantidad por creer que podría pasar de 999999. Ahora a conseguirlo con el Buscapelea -.-",1,2,0,0,2,0,3,1,5,3,1,3,1,3,1,0,1,0,0,0,4,4,3,1,3,1,0,0,6,3,0,0,2,0,3,0,0,0,0,0,0,,0,0,0,4.4411764705882355,2,3.5,2,2,3,5,1,0,1,1,0,0,0,1,5.923076923076923,13
__1462112375277076491,2801748476,EduuVPerez,2021-11-20T17:35:29.000Z,Esta noche voy a beber como un cerdo y celebrar que soy feliz. Voy a beber por cada seguidor que tengo 😏😏,0,4,0,0,3,0,4,0,2,1,1,3,0,0,0,0,1,1,0,0,3,3,3,0,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,,2,0,0,3.9047619047619047,3,4,0,0,0,1,1,0,0,1,0,0,0,1,5.125,8
__1462118689575256074,2801748476,EduuVPerez,2021-11-20T18:00:35.000Z,Tengo ganas de portarme mal 🔥,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,4.6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,3
__1462172476885151746,2801748476,EduuVPerez,2021-11-20T21:34:18.000Z,"Oye Edu, a pesar de tantos obstáculos nunca olvides de ser ese niño soñador y alocado. 
Sigue creciendo, por muy difícil que se pongan las cosas ❤️ https://t.co/vx6AekGO4N",0,3,0,0,1,1,2,1,4,2,1,1,2,1,1,0,0,2,0,1,4,5,1,2,2,1,2,2,4,1,0,0,0,0,1,0,0,0,0,0,0,,1,0,1,5.071428571428571,3,4.0,2,2,2,3,4,3,0,4,0,0,0,3,7.3,10
__1461707309122523137,295191363,isabelsanbe,2021-11-19T14:45:54.000Z,#Salamanca #jugando. Salud https://t.co/1iXfQXeh4T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,11.75,10,9.5,1,1,0,1,0,0,0,0,0,0,0,0,1,1
__1461707522084114435,295191363,isabelsanbe,2021-11-19T14:46:45.000Z,"#CIUDADRODRIGO #jugando. Salud en Ciudad-Rodrigo, Castilla y León, Spain https://t.co/lrK9pQ9g2O",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,1,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,8.7,5,6.5,2,2,1,4,0,0,0,0,0,0,0,0,2.8333333333333335,6
__1483444083515342854,295191363,isabelsanbe,2022-01-18T14:20:05.000Z,De lo que no quiere la derecha que se hable en Castilla y León https://t.co/tLtlr9jSl7,0,2,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,2,3,2,0,1,1,1,1,2,4,1,0,1,0,2,2,0,0,0,0,0,,0,0,1,4.8,2,3,0,0,1,0,0,0,0,0,0,0,0,0,7.2,5
__1483444089030914048,295191363,isabelsanbe,2022-01-18T14:20:06.000Z,La semana arranca con nuevos positivos en 18 localidades y un notable bajón de la incidencia en Miróbriga https://t.co/5tf1gYbteS vía @SArtvALDIA,0,1,0,0,0,0,1,0,4,1,2,3,0,2,1,0,1,0,0,0,5,5,4,1,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,5.9523809523809526,2,5,1,1,3,0,3,2,0,1,2,0,0,3,6.142857142857143,7
